active,propertyId,propertyName,propertyURI,fhsId,propertyRating,ratingObject,propertyHeadline,media,city,stateProvinceName,stateAbbreviation,country,destinationId,destinationName,destinationURI,accolade,accoladeUri,accoladeIconUri,location,propertyType,regionId,secondaryRegion,newlyRated,sortName,lat,ratingDisplay,propertyFriendlyName,locationDisplay,long
True,taipei-taiwan/taipei-marriott-hotel,Taipei Marriott Hotel,/hotels/taipei-taiwan/taipei-marriott-hotel,4562,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Taipei's stylish modern masterpiece ,,Taipei,,,China,taipei-taiwan,Taipei,/destinations/taipei-taiwan,,,,"[None, None]",HOTEL,asia-pacific,Taiwan,False,taipei marriott hotel,,4-Star Rated,Taipei Marriott Hotel,"Taipei, China",
True,san-francisco-california/taj-campton-place,Taj Campton Place,/hotels/san-francisco-california/taj-campton-place,863,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Union Square's European-influenced refuge,,San Francisco,California,CA,United States (CA),san-francisco-california,San Francisco,/destinations/san-francisco-california,,,,"[None, None]",HOTEL,united-states,California,False,taj campton place,,4-Star Rated,Taj Campton Place,"San Francisco, United States (CA)",
True,cape-town-south-africa/taj-cape-town,Taj Cape Town,/hotels/cape-town-south-africa/taj-cape-town,6315,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Old World Indian charm with South African luxury,,Cape Town,,,South Africa,cape-town-south-africa,Cape Town,/destinations/cape-town-south-africa,,,,"[None, None]",HOTEL,south-africa,South Africa,False,taj cape town,,Recommended,Taj Cape Town,"Cape Town, South Africa",
True,maldives-maldives/taj-coral-reef-resort-spa-maldives,Taj Coral Reef Resort & Spa Maldives,/hotels/maldives-maldives/taj-coral-reef-resort-spa-maldives,6111,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A fantasy getaway for family and friends,,North Malé Atoll,,,Maldives,maldives-maldives,Maldives,/destinations/maldives-maldives,,,,"[None, None]",HOTEL,asia-pacific,Maldives,False,taj coral reef resort  spmaldives,,Recommended,Taj Coral Reef Resort & Spa Maldives,"North Malé Atoll, Maldives",
True,dubai-united-arab-emirates/taj-dubai,Taj Dubai,/hotels/dubai-united-arab-emirates/taj-dubai,4769,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Dubai's fusion of classic and contemporary ,,Dubai,,,United Arab Emirates,dubai-united-arab-emirates,Dubai,/destinations/dubai-united-arab-emirates,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,United Arab Emirates,False,taj dubai,,4-Star Rated,Taj Dubai,"Dubai, United Arab Emirates",
True,maldives-maldives/taj-exotica-resort-and-spa-maldives,"Taj Exotica Resort and Spa, Maldives",/hotels/maldives-maldives/taj-exotica-resort-and-spa-maldives,6099,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A diver's paradise in the Maldives,,South Male Atoll,,,Maldives,maldives-maldives,Maldives,/destinations/maldives-maldives,,,,"[None, None]",HOTEL,asia-pacific,Maldives,False,taj exoticresort and spa maldives,,4-Star Rated,"Taj Exotica Resort and Spa, Maldives","South Male Atoll, Maldives",
True,mumbai-india/the-taj-mahal-palace-mumbai,"The Taj Mahal Palace, Mumbai",/hotels/mumbai-india/the-taj-mahal-palace-mumbai,6431,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",The Quintessential Indian classic,,"Colaba, Maharashtra ",,,India,mumbai-india,Mumbai,/destinations/mumbai-india,,,,"[None, None]",HOTEL,asia-pacific,India,False,taj mahal palace mumbai,,4-Star Rated,"The Taj Mahal Palace, Mumbai","Colaba, Maharashtra , India",
True,tokyo-japan/takanawa-hanakohro,Takanawa Hanakohro,/hotels/tokyo-japan/takanawa-hanakohro,6345,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}","An exclusive, modern ryokan",,Tokyo,,,Japan,tokyo-japan,Tokyo,/destinations/tokyo-japan,,,,"[None, None]",HOTEL,asia-pacific,Japan,False,takanawhanakohro,,5-Star Rated,Takanawa Hanakohro,"Tokyo, Japan",
True,cuzco-peru/tambo-del-inka-a-luxury-collection-resort-spa,"Tambo del Inka, a Luxury Collection Resort & Spa",/hotels/cuzco-peru/tambo-del-inka-a-luxury-collection-resort-spa,7951,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",An idyllic doorway to Peru’s Sacred Valley ,,Urubamba,,,Peru,cuzco-peru,Cuzco,/destinations/cuzco-peru,,,,"[None, None]",HOTEL,central-amp-south-america,Peru,False,tambo del inka luxury collection resort  spa,,Recommended,"Tambo del Inka, a Luxury Collection Resort & Spa","Urubamba, Peru",
True,chengdu-china/the-temple-house,The Temple House,/hotels/chengdu-china/the-temple-house,4186,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Chengdu's modern hot spot,,Chengdu,,,China,chengdu-china,Chengdu,/destinations/chengdu-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,temple house,,4-Star Rated,The Temple House,"Chengdu, China",
True,okinawa-japan/the-terrace-club-at-busena,The Terrace Club at Busena,/hotels/okinawa-japan/the-terrace-club-at-busena,4829,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Recharge at an Okinawan wellness resort,,Okinawa,,,Japan,okinawa-japan,Okinawa ,/destinations/okinawa-japan,,,,"[None, None]",HOTEL,asia-pacific,Japan,False,terrace club at busena,,Recommended,The Terrace Club at Busena,"Okinawa, Japan",
True,los-angeles-california/terranea-resort,Terranea Resort,/hotels/los-angeles-california/terranea-resort,739,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Natural beauty on the California coast,,Rancho Palos Verdes,California,CA,United States (CA),los-angeles-california,Los Angeles,/destinations/los-angeles-california,,,,"[None, None]",HOTEL,united-states,California,False,terraneresort,,4-Star Rated,Terranea Resort,"Rancho Palos Verdes, United States (CA)",
True,french-riviera-france/terre-blanche,Terre Blanche,/hotels/french-riviera-france/terre-blanche,2701,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A sprawling countryside escape in Provence,,Provence,,,France,french-riviera-france,French Riviera,/destinations/french-riviera-france,,,,"[None, None]",HOTEL,europe,France,False,terre blanche,,4-Star Rated,Terre Blanche,"Provence, France",
True,chicago-illinois/thompson-chicago,Thompson Chicago,/hotels/chicago-illinois/thompson-chicago,3117,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Chicago’s hip Gold Coast hot spot,,Chicago,Illinois,IL,United States (IL),chicago-illinois,Chicago,/destinations/chicago-illinois,,,,"[None, None]",HOTEL,united-states,Illinois,False,thompson chicago,,Recommended,Thompson Chicago,"Chicago, United States (IL)",
True,riviera-maya-mexico/thompson-playa-del-carmen,Thompson Playa del Carmen Main House,/hotels/riviera-maya-mexico/thompson-playa-del-carmen-main-house,3343,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Playa del Carmen’s new hip hotel ,,Riviera Maya,,,Mexico,riviera-maya-mexico,Riviera Maya,/destinations/riviera-maya-mexico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Mexico,False,thompson playdel carmen main house,,Recommended,Thompson Playa del Carmen Main House,"Riviera Maya, Mexico",
True,seattle-washington/thompson-seattle,Thompson Seattle,/hotels/seattle-washington/thompson-seattle,4626,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}","A sophisticated, vintage vibe in Seattle",,Seattle,Washington,WA,United States (WA),seattle-washington,Seattle,/destinations/seattle-washington,,,,"[None, None]",HOTEL,united-states,Washington,False,thompson seattle,,Recommended,Thompson Seattle,"Seattle, United States (WA)",
True,williamsburg-virginia/the-tides-inn,The Tides Inn,/hotels/williamsburg-virginia/the-tides-inn,6891,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Classic luxury along Virginia’s coast,,Irvington,Virginia,VA,United States (VA),williamsburg-virginia,Williamsburg,/destinations/williamsburg-virginia,,,,"[None, None]",HOTEL,united-states,Virginia,False,tides inn,,Recommended,The Tides Inn,"Irvington, United States (VA)",
True,new-york-city-new-york/times-square-edition,The Times Square EDITION,/hotels/new-york-city-new-york/the-times-square-edition,5091,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A cool hideaway in Times Square,,New York,New York,NY,United States (NY),new-york-city-new-york,New York City,/destinations/new-york-city-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,times square edition,,Recommended,The Times Square EDITION,"New York, United States (NY)",
True,tokyo-japan/the-tokyo-station-hotel,The Tokyo Station Hotel,/hotels/tokyo-japan/the-tokyo-station-hotel,2065,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Tokyo’s sparkling grande dame,,Tokyo,,,Japan,tokyo-japan,Tokyo,/destinations/tokyo-japan,,,,"[None, None]",HOTEL,asia-pacific,Japan,False,tokyo station hotel,,4-Star Rated,The Tokyo Station Hotel,"Tokyo, Japan",
True,long-island-and-the-hamptons-new-york/topping-rose-house,Topping Rose House,/hotels/long-island-and-the-hamptons-new-york/topping-rose-house,2183,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A Hamptons escape for foodies,,Bridgehampton,New York,NY,United States (NY),long-island-and-the-hamptons-new-york,Long Island and The Hamptons,/destinations/long-island-and-the-hamptons-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,topping rose house,,Recommended,Topping Rose House,"Bridgehampton, United States (NY)",
True,dominican-republic-dominican-republic/tortuga-bay-puntacana-resort-club,Tortuga Bay Puntacana Resort & Club,/hotels/dominican-republic-caribbean/tortuga-bay-puntacana-resort-club,2039,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Stylish Caribbean chic in Punta Cana,,Punta Cana,,,Dominican Republic,dominican-republic-dominican-republic,Dominican Republic,/destinations/dominican-republic-caribbean,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Caribbean,False,tortugbay puntacana resort  club,,4-Star Rated,Tortuga Bay Puntacana Resort & Club,"Punta Cana, Dominican Republic",
True,new-york-city-new-york/the-towers-at-lotte-new-york-palace,The Towers at Lotte New York Palace,/hotels/new-york-city-new-york/the-towers-at-lotte-new-york-palace,3421,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Midtown Manhattan's exclusive enclave,,New York,New York,NY,United States (NY),new-york-city-new-york,New York City,/destinations/new-york-city-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,towers at lotte new york palace,,5-Star Rated,The Towers at Lotte New York Palace,"New York, United States (NY)",
True,willamette-valley-oregon-oregon/tributary-hotel,Tributary Hotel,/hotels/willamette-valley-oregon-oregon/tributary-hotel,8188,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A boutique wine country retreat,,McMinnville,Oregon,OR,United States (OR),willamette-valley-oregon-oregon,"Willamette Valley, Oregon",/destinations/willamette-valley-oregon-oregon,,,,"[None, None]",HOTEL,united-states,Oregon,True,tributary hotel,,4-Star Rated,Tributary Hotel,"McMinnville, United States (OR)",
True,southwestern-montana-montana/triple-creek-ranch,Triple Creek Ranch,/hotels/southwestern-montana-montana/triple-creek-ranch,2199,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Luxurious adventure in the Montana Rockies,,Darby,Montana,MT,United States (MT),southwestern-montana-montana,Southwestern Montana,/destinations/southwestern-montana-montana,,,,"[None, None]",HOTEL,united-states,Montana,False,triple creek ranch,,4-Star Rated,Triple Creek Ranch,"Darby, United States (MT)",
True,cancun-mexico/trs-coral-hotel,TRS Coral Hotel,/hotels/cancun-mexico/trs-coral-hotel,7858,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",An ample jewel of the Yucatán Peninsula,,Cancun,,,Mexico,cancun-mexico,Cancun,/destinations/cancun-mexico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Mexico,True,trs coral hotel,,Recommended,TRS Coral Hotel,"Cancun, Mexico",
True,dominican-republic-caribbean/trs-turquesa-hotel,TRS Turquesa Hotel,/hotels/dominican-republic-caribbean/trs-turquesa-hotel,7879,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",An all-inclusive Punta Cana paradise ,,Punta Cana,,,Dominican Republic,dominican-republic-dominican-republic,Dominican Republic,/destinations/dominican-republic-caribbean,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Caribbean,True,trs turqueshotel,,Recommended,TRS Turquesa Hotel,"Punta Cana, Dominican Republic",
True,riviera-maya-mexico/trs-yucatan-hotel,TRS Yucatan Hotel,/hotels/riviera-maya-mexico/trs-yucatan-hotel,5511,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",An indulgent Riviera Maya retreat,,Riviera Maya,,,Mexico,riviera-maya-mexico,Riviera Maya,/destinations/riviera-maya-mexico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Mexico,False,trs yucatan hotel,,Recommended,TRS Yucatan Hotel,"Riviera Maya, Mexico",
True,dublin-ireland/trump-international-golf-links-hotel-ireland,Trump International Golf Links & Hotel Doonbeg,/hotels/ireland-republic-of-ireland/trump-international-golf-links-hotel-doonbeg,6201,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Ireland’s secluded seaside resort,,Doonbeg,,,Ireland,dublin-ireland,Ireland,/destinations/ireland-republic-of-ireland,,,,"[None, None]",HOTEL,europe,Republic of Ireland,True,trump international golf links  hotel doonbeg,,Recommended,Trump International Golf Links & Hotel Doonbeg,"Doonbeg, Ireland",
True,chicago-illinois/trump-international-hotel-tower-chicago,Trump International Hotel & Tower Chicago,/hotels/chicago-illinois/trump-international-hotel-tower-chicago,197,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Chicago's mesmerizing downtown tower,,Chicago,Illinois,IL,United States (IL),chicago-illinois,Chicago,/destinations/chicago-illinois,,,,"[None, None]",HOTEL,united-states,Illinois,False,trump international hotel  tower chicago,,5-Star Rated,Trump International Hotel & Tower Chicago,"Chicago, United States (IL)",
True,new-york-city-new-york/trump-international-hotel-tower-new-york,Trump International Hotel & Tower New York,/hotels/new-york-city-new-york/trump-international-hotel-tower-new-york,504,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",The Big Apple's treasure with a view,,New York,New York,NY,United States (NY),new-york-city-new-york,New York City,/destinations/new-york-city-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,trump international hotel  tower new york,,5-Star Rated,Trump International Hotel & Tower New York,"New York, United States (NY)",
True,las-vegas-nevada/trump-international-hotel-las-vegas,Trump International Hotel Las Vegas,/hotels/las-vegas-nevada/trump-international-hotel-las-vegas,198,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A gilded off-Strip gem in Las Vegas,,Las Vegas,Nevada,NV,United States (NV),las-vegas-nevada,Las Vegas,/destinations/las-vegas-nevada,,,,"[None, None]",HOTEL,united-states,Nevada,False,trump international hotel las vegas,,Recommended,Trump International Hotel Las Vegas,"Las Vegas, United States (NV)",
True,miami-florida/trump-national-doral-miami,Trump National Doral Miami,/hotels/miami-florida/trump-national-doral-miami,3145,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Miami’s luxurious golf and leisure getaway,,Miami,Florida,FL,United States (FL),miami-florida,Miami,/destinations/miami-florida,,,,"[None, None]",HOTEL,united-states,Florida,False,trump national doral miami,,4-Star Rated,Trump National Doral Miami,"Miami, United States (FL)",
